nmse_db,cdf
-27.7931824465904,0.00119904076738609
-27.5959604826878,0.00420799403153793
-27.3987385187852,0.00588877289978715
-27.2015165548826,0.00861168891563097
-27.0042945909799,0.0122322218957604
-26.8070726270773,0.0140947395476396
-26.6098506631747,0.0163736140803319
-26.4126286992721,0.0206342816457851
-26.2154067353694,0.0219308276260112
-26.0181847714668,0.0223635573681941
-25.8209628075642,0.0230859574838928
-25.6237408436616,0.0255359898056359
-25.426518879759,0.028120531895625
-25.2292969158563,0.0296752393871631
-25.0320749519537,0.0309156201863246
-24.8348529880511,0.0345447331062429
-24.6376310241485,0.037010692367923
-24.4404090602459,0.0395213513499682
-24.2431870963432,0.0400654082007827
-24.0459651324406,0.0405734364254617
-23.848743168538,0.0441923556293106
-23.6515212046354,0.0479622073788867
-23.4542992407327,0.0495140628702005
-23.2570772768301,0.0524216813443925
-23.0598553129275,0.0612264348874479
-22.8626333490249,0.068173878222771
-22.6654113851223,0.075828901664239
-22.4681894212196,0.0796010042020535
-22.270967457317,0.0824690734522417
-22.0737454934144,0.0857095707237011
-21.8765235295118,0.0874336248193538
-21.6793015656092,0.0903631649892673
-21.4820796017065,0.0941799696040613
-21.2848576378039,0.0968735518758265
-21.0876356739013,0.0993264112027042
-20.8904137099987,0.10372892385945
-20.693191746096,0.106049626321065
-20.4959697821934,0.10735894124075
-20.2987478182908,0.113652083358434
-20.1015258543882,0.115378522491558
-19.9043038904856,0.116120610833508
-19.7070819265829,0.118923365611876
-19.5098599626803,0.119722029816994
-19.3126379987777,0.122884579773404
-19.1154160348751,0.125746744353202
-18.9181940709725,0.128956098810639
-18.7209721070698,0.129934696825914
-18.5237501431672,0.130494721438092
-18.3265281792646,0.137650304678721
-18.129306215362,0.14514702340649
-17.9320842514593,0.154270660754049
-17.7348622875567,0.161297337378577
-17.5376403236541,0.166102780718377
-17.3404183597515,0.171138604322207
-17.1431963958489,0.17548498226785
-16.9459744319462,0.179480056220837
-16.7487524680436,0.184733106091605
-16.551530504141,0.185736639814738
-16.3543085402384,0.192091750101962
-16.1570865763358,0.204256482413763
-15.9598646124331,0.219871653526458
-15.7626426485305,0.228394295973022
-15.5654206846279,0.236113890158267
-15.3681987207253,0.24292944789813
-15.1709767568226,0.25229014760514
-14.97375479292,0.260616357409768
-14.7765328290174,0.262752739745867
-14.5793108651148,0.267201213743806
-14.3820889012122,0.272215914749807
-14.1848669373095,0.277098754752143
-13.9876449734069,0.280264473732345
-13.7904230095043,0.282629549943372
-13.5932010456017,0.283911186163692
-13.3959790816991,0.285990823689276
-13.1987571177964,0.287995167321963
-13.0015351538938,0.292738426638853
-12.8043131899912,0.296525126602372
-12.6070912260886,0.299892238170143
-12.4098692621859,0.301965962744926
-12.2126472982833,0.31848551472905
-12.0154253343807,0.334359243015921
-11.8182033704781,0.352478336206065
-11.6209814065755,0.368222010351261
-11.4237594426728,0.372033433031334
-11.2265374787702,0.379014410608605
-11.0293155148676,0.382957309781409
-10.832093550965,0.385031752510377
-10.6348715870624,0.386289579999929
-10.4376496231597,0.388396687989141
-10.2404276592571,0.393326462866037
-10.0432056953545,0.395776804822203
-9.84598373145187,0.400258112070789
-9.64876176754925,0.404575011936873
-9.45153980364663,0.411405411543746
-9.254317839744,0.414150677219036
-9.05709587584138,0.415486722816949
-8.85987391193876,0.417483744300379
-8.66265194803614,0.418144177836241
-8.46542998413352,0.418932565900055
-8.2682080202309,0.419776151795342
-8.07098605632828,0.420348656566298
-7.87376409242565,0.421205684090986
-7.67654212852303,0.422876348524655
-7.47932016462041,0.444176516145872
-7.28209820071779,0.456298005486015
-7.08487623681517,0.465716252426164
-6.88765427291255,0.480686496246599
-6.69043230900992,0.49734461525222
-6.4932103451073,0.527389844755916
-6.29598838120468,0.557398673152307
-6.09876641730206,0.573168405236107
-5.90154445339944,0.585500771694238
-5.70432248949682,0.594013336107746
-5.5071005255942,0.598120021595672
-5.30987856169158,0.604234555732773
-5.11265659778896,0.608525706763346
-4.91543463388633,0.613283026034059
-4.71821266998371,0.615160404475369
-4.52099070608109,0.615954943600637
-4.32376874217847,0.621374028286657
-4.12654677827585,0.624706295310369
-3.92932481437322,0.639691939866604
-3.7321028504706,0.647091505513432
-3.53488088656798,0.663700115250354
-3.33765892266536,0.675800144241199
-3.14043695876274,0.699194097112967
-2.94321499486012,0.718585776529331
-2.7459930309575,0.734232897559084
-2.54877106705488,0.746929816017468
-2.35154910315226,0.765097706950505
-2.15432713924963,0.770620671355603
-1.95710517534701,0.778462946718824
-1.75988321144439,0.784217831767298
-1.56266124754177,0.790499812822426
-1.36543928363915,0.793899895968485
-1.16821731973653,0.794456479745629
-0.970995355833903,0.795448332318335
-0.773773391931282,0.799026434107034
-0.576551428028662,0.802795568130199
-0.379329464126041,0.808472743106951
-0.18210750022342,0.809869379161713
0.015114463679204,0.811933624035744
0.212336427581825,0.814821748053836
0.409558391484445,0.817026312668734
0.606780355387066,0.817815012805633
0.804002319289687,0.818366105998351
1.00122428319231,0.818917199191069
1.19844624709493,0.821272592056225
1.39566821099755,0.823123931199792
1.59289017490017,0.824611069468474
1.79011213880279,0.827636651977309
1.98733410270542,0.83288822482389
2.18455606660804,0.834160022719378
2.38177803051066,0.835200199606664
2.57899999441328,0.836645209826014
2.7762219583159,0.842213605768254
2.97344392221853,0.848238755232358
3.17066588612115,0.853264443872664
3.36788785002377,0.858801595679935
3.56510981392639,0.869108747670702
3.76233177782901,0.883238704119592
3.95955374173163,0.888733379426616
4.15677570563425,0.898996224514703
4.35399766953688,0.904912784011927
4.5512196334395,0.91125932446282
4.74844159734212,0.91215914500848
4.94566356124474,0.915975166587245
5.14288552514736,0.924161052232356
5.34010748904998,0.927766864200211
5.5373294529526,0.934086234926777
5.73455141685522,0.935124486785298
5.93177338075784,0.939627291774334
6.12899534466046,0.941640476944607
6.32621730856309,0.942917679026985
6.52343927246571,0.947593460225018
6.72066123636833,0.948206580924701
6.91788320027095,0.949045303339465
7.11510516417357,0.950842056296015
7.31232712807619,0.953254211522676
7.50954909197882,0.954270261613497
7.70677105588144,0.958941037927817
7.90399301978406,0.961346400906754
8.10121498368668,0.963744304760669
8.29843694758931,0.964937304590556
8.49565891149193,0.967461015363722
8.69288087539455,0.968438432685697
8.89010283929717,0.969087866707824
9.08732480319979,0.969557192903988
9.28454676710241,0.970026345100245
9.48176873100503,0.970463498896241
9.67899069490765,0.970900652692236
9.87621265881027,0.971563867542538
10.0734346227129,0.972910424420557
10.2706565866155,0.976235421240015
10.4678785505181,0.981886878481834
10.6651005144208,0.989676032298753
10.8623224783234,0.99417123154519
11.059544442226,0.996396596833724
11.2567664061286,0.998041375007032
11.4539883700312,1.0
