nmse_db,cdf
-10.6754408269339,0.376063476337884
-10.4343458745443,0.377641967734867
-10.1932509221548,0.379858780326113
-9.95215596976528,0.386652778002712
-9.71106101737575,0.388969079342636
-9.46996606498622,0.391227217695615
-9.22887111259669,0.399343344802159
-8.98777616020716,0.400813246176506
-8.74668120781763,0.402394508415242
-8.5055862554281,0.405244789021793
-8.26449130303858,0.407801624576576
-8.02339635064904,0.410805159691325
-7.78230139825952,0.413898846155388
-7.54120644586999,0.422666208957942
-7.30011149348046,0.447117034736125
-7.05901654109093,0.464169586415492
-6.8179215887014,0.482274420270221
-6.57682663631187,0.503088084653965
-6.33573168392234,0.547504807592869
-6.09463673153281,0.567254709084347
-5.85354177914328,0.580231164053052
-5.61244682675376,0.58925521497191
-5.37135187436423,0.59665866273208
-5.1302569219747,0.601214822016939
-4.88916196958517,0.605043293472761
-4.64806701719564,0.607243267243915
-4.40697206480611,0.611768984878434
-4.16587711241658,0.617114206638183
-3.92478216002705,0.624427267671725
-3.68368720763752,0.637977654690646
-3.44259225524799,0.648112545637299
-3.20149730285847,0.66499107679824
-2.96040235046894,0.692566790879852
-2.71930739807941,0.71421585141999
-2.47821244568988,0.731124743709633
-2.23711749330035,0.74237691454974
-1.99602254091082,0.752803153261727
-1.75492758852129,0.761666344825168
-1.51383263613176,0.769271271417979
-1.27273768374224,0.772197511802176
-1.0316427313527,0.774244405728819
-0.790547778963177,0.779281471858387
-0.549452826573649,0.78647295412151
-0.308357874184118,0.791968044553379
-0.0672629217945904,0.793970771275673
0.173832030594941,0.799379154901842
0.414926982984468,0.802173166082375
0.656021935373996,0.805363687194669
0.897116887763527,0.806526187174092
1.13821184015305,0.808892780232999
1.37930679254258,0.810045155598865
1.62040174493211,0.814352891337941
1.86149669732164,0.818767904009269
2.10259164971117,0.820726173665159
2.3436866021007,0.821661801577852
2.58478155449023,0.823464148581279
2.82587650687976,0.829300497109384
3.06697145926929,0.832974268754717
3.30806641165881,0.837326225502223
3.54916136404835,0.842113341508397
3.79025631643787,0.857376367088767
4.0313512688274,0.860944829985607
4.27244622121693,0.867583524517316
4.51354117360646,0.874276829355209
4.75463612599599,0.876433432877072
4.99573107838552,0.885029284462658
5.23682603077505,0.889469627702948
5.47792098316458,0.904264256141519
5.71901593555411,0.911976169406627
5.96011088794363,0.91614069365829
6.20120584033316,0.920870045359432
6.44230079272269,0.929944675303683
6.68339574511222,0.934312684574086
6.92449069750175,0.938067417549795
7.16558564989128,0.940394299120313
7.4066806022808,0.942978385082422
7.64777555467034,0.946347550265689
7.88887050705987,0.949263456529145
8.12996545944939,0.951962141692249
8.37106041183892,0.95463854845268
8.61215536422845,0.956149212093687
8.85325031661798,0.958131005038945
9.09434526900751,0.958450013482995
9.33544022139704,0.958769021927045
9.57653517378657,0.959088030371095
9.81763012617609,0.96146296096272
10.0587250785656,0.963210616229243
10.2998200309552,0.965082534000179
10.5409149833447,0.967164322049387
10.7820099357342,0.968906134229082
11.0231048881237,0.971497061287833
11.2641998405133,0.97428495864688
11.5052947929028,0.976411989650242
11.7463897452923,0.978005876372963
11.9874846976819,0.985140062271003
12.2285796500714,0.986057031576179
12.4696746024609,0.986634283987124
12.7107695548504,0.988599038540342
12.95186450724,0.989703084559573
13.1929594596295,0.990369781510843
13.434054412019,0.992435521183286
13.6751493644086,0.994283360656268
13.9162443167981,0.994700472024169
14.1573392691876,0.99511758339207
14.3984342215771,0.995851953859166
14.6395291739667,0.9965119962438
14.8806241263562,0.996846983186106
15.1217190787457,0.997181970128413
15.3628140311353,0.99751695707072
15.6039089835248,0.997682368718097
15.8450039359143,0.997790156839966
16.0860988883038,0.997897944961835
16.3271938406934,0.998005733083704
16.5682887930829,0.998113521205573
16.8093837454724,0.998221309327441
17.050478697862,0.99832909744931
17.2915736502515,0.998436885571179
17.532668602641,0.998544673693048
17.7737635550306,0.998652461814917
18.0148585074201,0.998760249936786
18.2559534598096,0.998887500709844
18.4970484121991,0.999026563121113
18.7381433645887,0.999165625532383
18.9792383169782,0.999304687943652
19.2203332693677,0.999443750354922
19.4614282217573,0.999582812766191
19.7025231741468,0.999721875177461
19.9436181265363,0.999860937588731
20.1847130789258,1.0
